,Listed Count,Location,Name,Retweet at,Time,Time Zone,Tweet
4521,0,"""São Caetano do Sul, São Paulo","""vickscalene""",null,02:59:56,"""Pacific Time (US & Canada)""","['RT', 'igotajung', 'mds', 'demitam', 'a', 'pessoa', 'que', 'colocou', 'essa', 'm\xc3\xbasica', 'de', 'abertura', 'e', 'tirou', 'a', 'antiga', 'por', 'favor', 'TheLeftovers']"
4522,32,"""Macapá","""LuuanRamos""",null,02:59:58,"""Santiago""","['O', 'Kevin', 'claramente', 'quer', 'saber', 'os', 'podres', 'dessa', 'familia', 'perfeitinha', 'TheLeftovers']"
4523,4,"""Estados Unidos","""antbatista""",null,02:59:59,null,"['FearTWD', 'TheLeftovers', 'Homeland', 'TheGoodWife', 's\xc3\xb3', 's\xc3', 'ries', 'linda', 'nos', 'TTs', 'Domingo', 'excelente', 'heim']"
4524,15,"""Kits!","""VodkaCooler""",null,02:59:59,"""Pacific Time (US & Canada)""","['RT', 'IGN', 'TheLeftovers', 'Season', '2', 'premiere', 'introduced', 'us', 'to', 'a', 'new', 'town', 'and', 'a', 'new', 'family', 'Our', 'review', 'http', 't', 'co', 'mLgzEo4W78', 'http', 't', 'co', 'bedR\xe2']"
4525,2,nul,"""dannamagno""",null,03:00:00,"""Brasilia""","['Come\xc3', 'ou', 'doida', 'sem', 'sentido', 'Mas', 'me', 'pegou', 'Quero', 'ver', 'mais', 'Theleftovers']"
4526,34,"""Inside the tech space","""mixedolnews""",null,03:00:00,null,"['RT', 'Variety', 'TheLeftovers', 'EPs', 'discuss', 'that', 'enigmatic', 'opening', 'and', 'the', 'shift', 'towards', 'genre', 'in', 'Season', '2', 'http', 't', 'co', 'vSP4bZLVDf', 'http', 't', 'co', 'om\xe2']"
4527,0,"""Seattle, WA","""theshadow906""",null,03:00:00,null,"['So', 'excited', 'for', 'TheLeftovers', 'tonight']"
4528,17,"""Bushwick, NY","""OfficialLNWD""",null,03:00:01,"""Eastern Time (US & Canada)""","['Devouring', 'the', 'kool', 'aid', 'that', 'is', 'TheLeftoversHBO', 'That', 'was', 'fucking', 'incredible', 'TheLeftovers']"
4529,2,"""São Paulo.","""igotajung""",null,03:00:02,"""Brasilia""","['queria', 'respostas', 'nessa', 'temporada', 'mas', 'j\xc3', 'sei', 'que', 'terei', 'nenhuma', 'TheLeftovers']"
4530,20,"""Quilmeña","""flaviaflanders""",null,03:00:05,"""Buenos Aires""","['Acaba', 'de', 'sonar', 'el', 'tel\xc3', 'fono', 'en', 'TheLeftovers', 'y', 'yo', 'corr\xc3', 'a', 'atender', 'S\xc3', 'tengo', 'problemas', '\xf0']"
4531,0,nul,"""snapegrant""",null,03:00:06,"""Brasilia""","['RT', 'AprilBecher', 'Does', 'the', 'water', 'count', 'as', 'a', 'departure', 'TheLeftovers']"
4532,12,"""Bremerton, WA, USA","""Gary200""",null,03:00:06,"""Pacific Time (US & Canada)""","['RT', 'IGN', 'TheLeftovers', 'Season', '2', 'premiere', 'introduced', 'us', 'to', 'a', 'new', 'town', 'and', 'a', 'new', 'family', 'Our', 'review', 'http', 't', 'co', 'mLgzEo4W78', 'http', 't', 'co', 'bedR\xe2']"
4533,4,nul,"""marquakster77""",null,03:00:07,null,"['t\xc3', 'tudo', 'explicado', 'onde', 'os', 'garvey', 's', 'chegam', 'o', 'povo', 'some', 'TheLeftovers']"
4534,4,nul,"""samialag""",null,03:00:07,"""Brasilia""","['TheLeftovers', 'come\xc3', 'ou', 'COSCARALHO', '\xf0']"
4535,1,"""Aracaju, Sergipe","""andrezzasays""",null,03:00:08,"""Pacific Time (US & Canada)""","['Que', 'epis\xc3\xb3dio', 'aleat\xc3\xb3rio', 'do', 'caralho', 'TheLeftovers']"
4536,15,"""Brasil","""joao_gui_""",null,03:00:09,"""Brasilia""","['ESSE', 'FINAL', 'nESSA', 'S\xc3', 'RIE', 'n', 'TheLeftovers']"
4537,0,nul,"""thekingkones""",null,03:00:11,null,"['TheLeftovers', 'as', 'pessoa', 'some', 'os', 'cachorro', 'fica', 'louco', 'a', '\xc3', 'gua', 'some', 'pq', 'eu', 'ainda', 'assisto', 'esse', 'trem']"
4538,2,"""São Paulo","""luizatwittando""",null,03:00:11,"""Brasilia""","['J\xc3', 'era', 'Evie', 'TheLeftovers']"
4539,1,"""Miami, Florida","""FrankTheTankGom""","""TheLeftoversHBO""",03:00:13,"""Atlantic Time (Canada)""","['TheLeftoversHBO', 'is', 'still', 'as', 'compelling', 'and', 'riveting', 'as', 'the', 'first', 'time', 'I', 'saw', 'it', 'Congratulations', 'on', 'the', 'season', 'premiere', 'n', 'n', 'TheLeftovers']"
4540,2,nul,"""tadoidarapariga""",null,03:00:14,"""Santiago""","['o', 'que', 'eu', 'gosto', 'de', 'TheLeftovers', '\xc3', 'que', 's\xc3', 'o', 'tantos', 'mist\xc3', 'rios', 'e', 'isso', 'que', 'me', 'faz', 'querer', 'assistir']"
4541,3,nul,"""Magela_DRU""",null,03:00:18,"""Santiago""","['See', 'ya', 'next', 'Sunday', 'buddies', 'TheLeftovers']"
4542,2,"""Brazil","""marionynno""",null,03:00:20,"""Brasilia""","['terminou', 'o', 'ep', 'e', 'eu', 's\xc3\xb3', 'estou', 'gt', '__________', 'TheLeftovers']"
4543,0,"""São Caetano do Sul, São Paulo","""vickscalene""",null,03:00:22,"""Pacific Time (US & Canada)""","['RT', 'Larvpierse', 'Eu', 'to', 'entendendo', 'um', 'monte', 'de', 'nada', 'TheLeftovers']"
4544,19,"""Los Angeles","""MRX93""",null,03:00:22,"""Pacific Time (US & Canada)""","['NEW', 'TheLeftovers', 'BEGINNING', 'IS', 'TWISTED', 'AND', 'I', 'DON', 'T', 'KNOW', 'IF', 'I', 'LIKE', 'IT']"
4545,19,nul,"""Q_Reviewer_sor""",null,03:00:24,null,"['RT', 'Variety', 'TheLeftovers', 'EPs', 'discuss', 'that', 'enigmatic', 'opening', 'and', 'the', 'shift', 'towards', 'genre', 'in', 'Season', '2', 'http', 't', 'co', 'vSP4bZLVDf', 'http', 't', 'co', 'om\xe2']"
4546,5,"""Rio de Janeiro - Brasil","""Lemos_Rod""",null,03:00:27,"""Brasilia""","['Estranhamento', 'Esse', '\xc3', 'o', 'meu', 'sentimento', 'p\xc3\xb3s', 'TheLeftovers']"
4547,29,"""Fort Rozz, Kandor (Krypton)","""SMALLVILLE_NBD""",null,03:00:31,"""Eastern Time (US & Canada)""","['This', 'is', 'a', 'test', 'No', 'TheLeftovers', 'BeginAgain']"
4548,3,"""Glasgow - Scotland ","""luisclaudioleon""",null,03:00:31,"""Brasilia""","['RT', 'arrturscurry', 'rio', 'nao', 'aguentou', 'tbm', 'se', 'foi', 'TheLeftovers']"
4549,0,"""Barretos,São Paulo,Brasil","""Sidneybarretos""",null,03:00:32,"""Brasilia""","['Li\xc3', '\xc3', 'o', 'do', 'dia', 'n\xc3', 'o', 'fique', 'que', 'nem', 'um', 'besta', 'esperando', 'a', 'segunda', 'temporada', 'de', 'uma', 's\xc3', 'rie', 'pois', 'isso', 'pode', 'ser', 'bem', 'BEM', 'decepcionante', 'TheLeftovers']"
4550,1,"""Aracaju, Sergipe","""andrezzasays""",null,03:00:32,"""Pacific Time (US & Canada)""","['RT', 'dannamagno', 'Opa', 'mais', 'um', 'arrebatamento', 'TheLeftovers']"
4551,7,"""Los Angeles","""Billsocalif""",null,03:00:32,"""Pacific Time (US & Canada)""","['RT', 'CNN', 'Tonight', 'sees', 'the', 'premieres', 'of', 'homeland', 'theleftovers', 'and', 'theaffair', 'Will', 'you', 'be', 'watching', 'http', 't', 'co', 'OLWnVsThoH', 'http', 't', 'co', 'jCl\xe2']"
4552,13,"""Porto Alegre","""LucasCaMattos""",null,03:00:33,"""Brasilia""","['Meu', 'deussss', 'que', 's\xc3', 'rie', 'maravilhosaaaa', 'puta', 'que', 'pariu', 'j\xc3', 'xonei', 'nas', 'esquisitices', '\xe2', '\xef', '\xe2', '\xef', '\xe2', '\xef', 'TheLeftovers']"
4553,84,""" NEW YORK","""jeremynewberger""",null,03:00:36,"""Eastern Time (US & Canada)""","['One', 'question', 'after', 'watching', 'the', 'TheLeftovers', 'Who', 'am', 'I']"
4554,5,nul,"""roquirino""",null,03:00:40,"""Brasilia""","['Olha', 'n\xc3', 'o', 'entendi', 'nada', 'do', 'come\xc3', 'o', 'da', '2a', 'temporada', 'de', 'TheLeftovers', 'mas', 'fiquei', 'curiosa', 'sobre', 'tudo']"
4555,51,"""Los Angeles, CA","""Quinton_Harris""",null,03:00:41,"""Pacific Time (US & Canada)""","['TheLeftovers', 'is', 'the', 'best', 'series', 'out', 'right', 'now', 'the', '1st', 'episode', 'for', 'season', '2', 'has', 'me', 'like', 'http', 't', 'co', 'ShRxdJ6JdU']"
4556,1,"""New York, NY","""VirginiaVenit14""",null,03:00:41,null,"['Naked', 'scantily', 'clad', 'woman', 'in', 'the', 'woods', 'Not', 'too', 'shabby', 'TheLeftovers']"
4557,5,"""Wisconsin","""Enduerrment""",null,03:00:42,null,"['I', 'think', 'the', 'sadness', 'from', 'the', 'first', 'season', 'was', 'the', 'haunting', 'piano', 'They', 'took', 'away', 'the', 'piano', 'but', 'I', 'm', 'still', 'sad', 'TheLeftovers']"
4558,0,"""Westeros","""XdBruh""",null,03:00:43,"""Mid-Atlantic""","['TheLeftovers', 'amei', 'o', 'epis\xc3\xb3dio', 'me', 'julguem', 'confuso', 'porem', 'com', 'boa', 'fotografia', 'boas', 'atua\xc3', '\xc3\xb5es', 'e', 'o', 'mist\xc3', 'rio', 'reinando', 'kk', 'o', 'que', 'acharam']"
4559,29,"""Fort Rozz, Kandor (Krypton)","""SMALLVILLE_NBD""",null,03:00:49,"""Eastern Time (US & Canada)""","['God', 'bless', 'you', 'TheLeftovers', 'BeginAgain']"
4560,2,nul,"""sutjesk4""",null,03:00:49,"""Brasilia""","['Meu', 'deus', 'eu', 'acho', 'essa', 's\xc3', 'rie', 'mesmo', 'n\xc3', 'o', 'entendo', 'nada', 'theleftovers']"
4561,15,"""Kits!","""VodkaCooler""",null,03:00:52,"""Pacific Time (US & Canada)""","['One', 'of', 'my', 'favorite', 'fall', 'shows', 'is', 'on', 'besides', 'TWD', 'TheLeftovers', 'starts', 'now']"
4562,2,"""Brazil","""marionynno""",null,03:00:59,"""Brasilia""","['olha', 's\xc3\xb3', 'sei', 'que', 'continuo', 'com', 'sdds', 'pois', 'continuo', 'sem', 'sentir', 'que', 'acabei', 'de', 'ver', 'um', 'ep', 'de', 'TheLeftovers']"
4563,10,"""Cotia, SP","""ReginaMontandon""",null,03:00:59,null,"['Entendi', 'que', 'mudaram', 'a', 'abertura', 'por', 'que', 'agora', 'se', 'passa', 'no', 'texas', 'mas', 'putz', 'era', 'linda', 'a', 'abertura', 'anterior', 'Descaracteriza', 'TheLeftovers']"
4564,30,"""Petrópolis, Rio de Janeiro","""justunreal""",null,03:01:05,"""Brasilia""","['J\xc3', 'quero', 'semana', 'que', 'vem', 'TheLeftovers']"
4565,2,"""São Paulo","""luizatwittando""",null,03:01:07,"""Brasilia""","['A', '\xc3', 'gua', 'l\xc3', 'secou', 'mais', 'r\xc3', 'pido', 'que', 'a', 'Cantareira', 'TheLeftovers']"
4566,0,nul,"""dodgeramhog""","""Emilyannhemme""",03:01:09,null,"['Emilyannhemme', 'Tribal', 'people', 'rattlesnakes', 'earthquakes', 'firemen', 'setting', 'houses', 'on', 'fire\xe2', 'what', 's', 'not', 'to', 'understand', 'TheLeftovers', 'Confusion']"
4567,0,"""Brasil","""laurenperuca""",null,03:01:10,"""Brasilia""","['N\xc3', 'o', 'terminei', 'de', 'ver', 'PAREM', 'TheLeftovers']"
4568,4,nul,"""sughlk""",null,03:01:10,"""Brasilia""","['I', 've', 'just', 'watched', 'episode', 'S02E01', 'of', 'The', 'Leftovers', 'http', 't', 'co', 'oSBMsjlhgR', 'TheLeftovers', 'tvshowtime', 'http', 't', 'co', 'ZXP4QNOdHd']"
4569,46,"""Pereira Barreto","""demlocesar""",null,03:01:11,null,"['Que', 's\xc3', 'rie', 'amigos', 'Que', 's\xc3', 'rie', 'TheLeftovers']"
4570,5,"""Ottawa","""MarqueeMarq""",null,03:01:12,"""Eastern Time (US & Canada)""","['So', 'glad', 'to', 'have', 'TheLeftovers', 'back', 'Season', 'premiere', 'did', 'not', 'disappoint', 'Stunning', 'prologue', 'great', 'new', 'characters', 'setting', 'riveting', 'throughout']"
4571,0,"""São Caetano do Sul, São Paulo","""vickscalene""",null,03:01:14,"""Pacific Time (US & Canada)""","['RT', 'Larvpierse', 'A', 'gente', 'pensa', 'que', 'na', 'segunda', 'vai', 'entender', 'oq', 'n\xc3', 'o', 'entendeu', 'na', 'primeira', 'Otarios', 'TheLeftovers']"
4572,2,"""Brazil","""marionynno""",null,03:01:20,"""Brasilia""","['sobre', 'o', 'ep', 'em', 'si', 'leeeeeento', 'por\xc3', 'm', 'curti', 'TheLeftovers']"
4573,5,"""Rio de Janeiro - Brasil","""Lemos_Rod""",null,03:01:22,"""Brasilia""","['N\xc3', 'o', 'to', 'reconhecendo', 'a', 's\xc3', 'rie', 'kkkkk', 'TheLeftovers']"
4574,58,"""Los Angeles, CA","""thealdywaldy""",null,03:01:22,"""Pacific Time (US & Canada)""","['Thanks', '_kelbridge', 'for', 'making', 'this', 'possible', 'That', 'new', 'intro', 'tho', 'It', 's', 'kinda', 'unsettling', '\xf0', '\xb3', 'TheLeftovers', 'http', 't', 'co', 'AsrPEdgEfq']"
4575,4,"""Ipojuca, Pernambuco","""ZeMissa""",null,03:01:23,"""Brasilia""","['me', 'digam', 'que', 'vcs', 'tb', 'n\xc3', 'o', 'entenderam', 'nada', 'desse', 'epi', 'de', 'TheLeftovers', 'pfvr']"
4576,290,nul,"""eclatsdenoix981""",null,03:01:25,null,"['gyromitre', 'FearTWD', 'n', 'TheLeftovers', 'n', 'RollersFifthHarmony', 'n', 'Homeland', 'http', 't', 'co', '1wk83WzckO', 'https', 't', 'co', 'jYdSbqcwBA']"
4577,290,nul,"""eclatsdenoix981""",null,03:01:25,null,"['gyromitre', 'FearTWD', 'n', 'TheLeftovers', 'n', 'MTVFANWARSDirectioners', 'n', 'Homeland', 'team974', 'tpmp', 'caseprimat', 'https', 't', 'co', '77JTxSq1w6']"
4578,290,nul,"""eclatsdenoix981""",null,03:01:26,null,"['gyromitre', 'FearTWD', 'n', 'TheLeftovers', 'n', 'MTVFANWARSDirectioners', 'n', 'Homeland', 'team974', 'tpm', 'caseprimat', 'https', 't', 'co', 'oi0y9VQe0i']"
4579,6,"""Madison, WI","""Andrea_Shaw90""",null,03:01:26,"""Central Time (US & Canada)""","['Wtf', 'I', 'am', 'so', 'confused', 'but', 'in', 'the', 'best', 'possible', 'way', 'TheLeftovers']"
4580,0,"""SP","""agentofshieldd""",null,03:01:28,null,"['entendi', 'v\xc3', 'rios', 'nadas', 'desse', 'primeiro', 'episodio', 'da', 'segunda', 'temporada', 'TheLeftovers']"
4581,22,"""Long Island by way of Brooklyn","""drsexington""",null,03:01:35,"""Eastern Time (US & Canada)""","['Holy', 'shit', 'Eddie', 'Winslow', 'TheLeftovers']"
4582,12,"""Bremerton, WA, USA","""Gary200""",null,03:01:36,"""Pacific Time (US & Canada)""","['RT', 'TheLeftoversHBO', 'Tonight', 'at', '9', 'TheLeftovers', 'returns', 'to', 'HBO', 'nhttps', 't', 'co', 'tuRLjd7nLh']"
4583,4,"""Concepción, Chile","""Tepyta""",null,03:01:37,"""Santiago""","['Y', 'no', 'deber\xc3', 'a', 'estar', 'en', 'twitter', 'pero', 'aqu\xc3', 'estoy', 'pu', 'jajajajaajajajajaja', 'TheLeftovers', 'FearTWD']"
4584,174,"""Belo Horizonte/Criciúma","""LouisSoLouis""",null,03:01:37,"""Santiago""","['Um', 'epis\xc3\xb3dio', 'BEM', 'de', 'introdu\xc3', '\xc3', 'o', '\xc3', 'temporada', 'mas', 'gostei', 'bastante', 'TheLeftovers']"
4585,4,nul,"""KevinSanchz""",null,03:01:42,"""Caracas""","['TheLeftovers', 'es', 'como', 'una', 'mujer', 'no', 'la', 'entiendo', 'pero', 'me', 'gusta']"
4586,1,"""Aracaju, Sergipe","""andrezzasays""",null,03:01:43,"""Pacific Time (US & Canada)""","['RT', 'diegosoousaa', 'Quero', 'os', 'Remanescentes', 'Culpados', 'TheLeftovers']"
4587,3,"""Niterói","""karla_marinho""",null,03:01:46,"""Brasilia""","['Pq', 'TheLeftovers', 'faz', 'isso', 'com', 'a', 'gente', 'Entendi', 'xongas', 'do', 'primeiro', 'epis\xc3\xb3dio', 'da', '2\xc2\xaa', 'temporada']"
4588,1,"""Guaracity-SC","""NathanAnd_Rich""",null,03:01:47,"""Atlantic Time (Canada)""","['RT', 'demlocesar', 'Vamos', 'mudar', 'o', 'roteiro', 'vamos', 'popularizar', 'vamos', 'reformular', 'a', 's\xc3', 'rie', 'nOu', 'n', 'Vamos', 'deixar', 'tudo', 'ainda', 'mais', 'complexo', 'n', 'TheLeft\xe2']"
4589,473,"""ici","""gyromitre""",null,03:01:47,"""Abu Dhabi""","['FearTWD', 'n', 'TheLeftovers', 'n', 'MTVFANWARSDirectioners', 'n', 'Homeland', 'team974', 'tpmp', 'caseprimat', 'https', 't', 'co', '8VUCR2mzaZ']"
4590,1,""" Uruguay","""fatima_nocelli""",null,03:01:48,"""Brasilia""","['TheLeftovers', 'nooooo', 'hasta', 'el', 'domingo', 'que', 'viene', 'Desaparecieron']"
4591,30,"""Edmonds, WA","""aliciainedmonds""",null,03:01:48,"""Arizona""","['RT', 'vulture', 'Tonight', 'we', 'learned', 'that', 'actor', 'Mark', 'Linn', 'Baker', 'faked', 'his', 'departure', 'on', 'TheLeftovers', 'http', 't', 'co', 'cPL2P4zudD', 'http', 't', 'co', 'NgwzC4e\xe2']"
4592,1,nul,"""AndresTavella""",null,03:01:49,"""Santiago""","['No', 'entiendo', 'una', 'chota', 'pero', 'dudo', 'que', 'haya', 'mejor', 'serie', 'que', 'esta', 'TheLeftovers']"
4593,1,nul,"""IssamK_""",null,03:01:49,null,"['WTF', 'con', 'este', 'primer', 'cap\xc3', 'tulo', 'TheLeftovers']"
4594,2,"""Beach side.","""cmma26""",null,03:01:51,"""Caracas""","['Dazzled', 'and', 'confused', 'TheLeftovers', 'TheLeftoversSeason2']"
4595,0,nul,"""dvanchevich""",null,03:01:52,"""Brasilia""","['Altos', 'drogadictos', 'los', 'que', 'hacen', 'TheLeftovers']"
4596,5,nul,"""benedejour""",null,03:01:52,"""Brasilia""","['I', 've', 'just', 'watched', 'episode', 'S02E01', 'of', 'The', 'Leftovers', 'http', 't', 'co', 'OunG2NHvId', 'TheLeftovers', 'tvshowtime', 'http', 't', 'co', 'E4tGlAelLz']"
4597,2,nul,"""sutjesk4""",null,03:01:53,"""Brasilia""","['To', 'com', 'esse', 'epis\xc3\xb3dio', 'TheLeftovers', 'http', 't', 'co', 'JNcjQwYeYo']"
4598,3,nul,"""DeboraJJ""",null,03:01:54,"""Brasilia""","['Bora', 'tentar', 'O', 'Lobo', 'de', 'Wall', 'Street', 'ou', 'Fear', 'the', 'Walking', 'Dead', 'p', 'ver', 'se', 'esque\xc3', 'o', 'esse', 'epis', 'tosco', 'de', 'TheLeftovers', '\xc2', '\xc2']"
4599,1,"""Aracaju, Sergipe","""andrezzasays""",null,03:01:55,"""Pacific Time (US & Canada)""","['RT', 'pop_soda_', 'n\xc3', 'o', 'sei', 'o', 'que', 'ta', 'mais', 'confuso', 'minha', 'vida', 'ou', 'TheLeftovers']"
4600,5,"""NYC","""Hollarom""",null,03:01:56,"""Eastern Time (US & Canada)""","['EDDIE', 'IS', 'ON', 'THELEFTOVERS', 'christinestheworst']"
4601,17,"""Gordita Beach","""vonMartius""",null,03:01:56,"""Brasilia""","['RT', 'fatima_nocelli', 'TheLeftovers', 'son', 'muy', 'freakys', 'en', 'ese', 'pueblo', 'por', 'dios']"
4602,5,"""uio-ec ","""leobayas""",null,03:01:58,"""Central Time (US & Canada)""","['TWF', 'TheLeftovers']"
4603,2,"""PI/Brasil","""anapsiquebr""",null,03:02:01,null,"['Sobre', 'o', 'EP', 'de', 'hj', 'TheLeftovers', 'http', 't', 'co', 'iqbQwZqHMu']"
4604,0,"""Rio de Janeiro,RJ, Brasil","""Marcos_V100""",null,03:02:03,"""Brasilia""",['TheLeftovers']
4605,174,"""Belo Horizonte/Criciúma","""LouisSoLouis""",null,03:02:04,"""Santiago""","['RT', 'ReginaMontandon', 'Entendi', 'que', 'mudaram', 'a', 'abertura', 'por', 'que', 'agora', 'se', 'passa', 'no', 'texas', 'mas', 'putz', 'era', 'linda', 'a', 'abertura', 'anterior', 'Descaract\xe2']"
4606,1,"""Caracas, Venezuela","""BossRemo""",null,03:02:04,"""Caracas""","['Dita', 'Serie', 'Y', 'Su', 'Habilidad', 'De', 'Siempre', 'Dejarme', 'Sin', 'Entender', 'Nada', 'TheLeftovers', 'Gran', 'Inicio', 'De', 'La', '2da', 'Temporada']"
4607,5,nul,"""OskarKanter""",null,03:02:05,null,"['RT', 'OnAirWithDoug', 'I', 'm', 'confused', 'as', 'hell', 'so', 'far', 'TheLeftovers']"
4608,4,nul,"""odraregblack""",null,03:02:06,"""Mexico City""","['Ya', 'que', 'no', 'ver\xc3', 'TheLeftovers', '\xf0', 'https', 't', 'co', 'Z1aCRTlpqc']"
4609,0,nul,"""foxysfolk""",null,03:02:08,"""Brasilia""","['muito', 'na', 'merda', 'TheLeftovers']"
4610,197,nul,"""Jopedros""",null,03:02:09,"""Brasilia""","['Caralho', 'HBO', 'TheLeftovers', 'voltou', 'melhor', 'que', 'do', 'nunca']"
4611,6,"""Rio Grande do Sul, Brasil","""guidelimab""",null,03:02:13,"""Santiago""","['Maratona', 'TheLeftovers', '\xf0', 'http', 't', 'co', '5LvZy5k3bT']"
4612,0,"""Concepción ","""MariasylviaC""",null,03:02:15,"""Santiago""","['RT', 'fatima_nocelli', 'TheLeftovers', 'son', 'muy', 'freakys', 'en', 'ese', 'pueblo', 'por', 'dios']"
4613,5,nul,"""roquirino""",null,03:02:18,"""Brasilia""","['I', 've', 'just', 'watched', 'episode', 'S02E01', 'of', 'The', 'Leftovers', 'http', 't', 'co', 'HVje2tZ8AQ', 'TheLeftovers', 'tvshowtime', 'http', 't', 'co', '0gozcUl60Q']"
4614,12,"""Osasca","""danilloaraujo""",null,03:02:20,null,"['I', 've', 'just', 'watched', 'episode', 'S02E01', 'of', 'The', 'Leftovers', 'TheLeftovers', 'http', 't', 'co', '58m5gbn5Ik']"
4615,1,nul,"""hfernandesSPFC""",null,03:02:22,"""Pacific Time (US & Canada)""","['Essa', 'Ivy', 'eh', 'do', 'kct', 'hein', 'TheLeftovers']"
4616,2,nul,"""tadoidarapariga""",null,03:02:23,"""Santiago""","['acabou', 'TheLeftovers', 'agora', 'vou', 'ver', 'htgawm']"
4617,10,"""Escondido no meu edredon.","""corraide""",null,03:02:25,"""Brasilia""","['I', 've', 'just', 'watched', 'episode', 'S02E01', 'of', 'The', 'Leftovers', 'TheLeftovers', 'http', 't', 'co', '7OJ5pchzN0']"
4618,16,"""Campinas, SP - Brasil","""ferreiragui""",null,03:02:26,"""Brasilia""","['\xc3', 'quase', 'uma', 'nova', 's\xc3', 'rie', 's\xc3\xb3', 'assistindo', 'mais', 'pra', 'saber', 'onde', 'isso', 'vai', 'TheLeftovers']"
4619,0,nul,"""PortoMil""",null,03:02:31,null,"['Amei', 'TheLeftovers']"
4620,1374,"""Hollywood/Henderson","""TVMoJoe""",null,03:02:31,"""Pacific Time (US & Canada)""","['I', 'talked', 'to', 'Damon', 'Lindelof', 'about', 'the', 'prologue', 'to', 'tonight', 's', 'TheLeftovers', 'and', 'why', 'he', 'opened', 'S2', 'this', 'way', 'http', 't', 'co', 'AhTydms8ob']"
4621,5,"""La andalucia de América","""luciano_lopez""",null,03:02:32,null,"['theleftovers', 'is', 'back', 'Great']"
4622,0,nul,"""mahutchcraft""",null,03:02:32,"""Brasilia""","['Eu', 'fiquei', 'um', 'pouco', 'perdida', 'talvez', 'muito', 'mas', 'adorei', 'a', 'season', 'Premier', 'TheLeftovers']"
4623,2,"""Concepción, Chile","""billy_manson""",null,03:02:42,"""Santiago""","['\xc2', 'Por', 'qu\xc3', 'nadie', 'me', 'avis\xc3\xb3', 'que', 'hoy', 'empezaba', 'la', 'segunda', 'temporada', 'de', 'TheLeftovers']"
4624,12,"""Lejos de Westeros.","""VTDIO""",null,03:02:43,"""Central Time (US & Canada)""","['Evie', 'TheLeftovers']"
4625,0,"""SP","""agentofshieldd""",null,03:02:47,null,"['entendi', 'v\xc3', 'rios', 'nadas', 'desse', 'primeiro', 'epis\xc3\xb3dio', 'da', 'segunda', 'temporada', 'TheLeftovers']"
4626,12,"""Medellin, Colombia","""Melina1483""",null,03:02:48,"""Eastern Time (US & Canada)""","['TheLeftovers', 'Season2Premiere', 'got', 'me', '\xf0', '\xf0', '\xf0', 'Imhooked']"
4627,2,nul,"""sutjesk4""",null,03:02:51,"""Brasilia""","['RT', 'diegosoousaa', 'Kevin', 'sempre', 'com', 'ferimento', 'na', 'testa', 'risos', 'TheLeftovers']"
4628,4,"""Planeta Água, ops ex","""DonJuanSqn""",null,03:02:53,"""Brasilia""","['Ep', 'confuso', 'pra', 'crl', 'TheLeftovers']"
4629,3,"""Los Angeles","""mmmerigan""",null,03:02:53,"""Eastern Time (US & Canada)""","['Turns', 'out', 'I', 'am', 'all', 'about', 'sinister', 'charming', 'creepsters', 'named', 'John', 'Murphy', 'The100', 'TheLeftovers']"
4630,49,"""Santiago de Chile","""otakupxs""",null,03:02:58,"""Santiago""","['De', 'menos', 'a', 'mas', 'el', 'inici\xc3\xb3', 'de', 'temporada', 'de', 'TheLeftovers', 'en', 'HBOLAT', 'que', 'grande', 'que', 'es', 'Damon', 'Lindelof']"
4631,12,"""St. Louis","""JonButlerSTL""",null,03:02:58,"""Central Time (US & Canada)""","['Had', 'to', 'check', 'and', 'make', 'sure', 'I', 'was', 'still', 'watching', 'TheLeftovers', 'and', 'not', 'some', 'NatGeo', 'special', 'about', 'primitive', 'man']"
4632,3,"""Petrolândia, Brasil","""marceloraf""",null,03:02:58,"""Brasilia""","['Eu', 'depois', 'de', 'assistir', 'a', 'volta', 'de', 'TheLeftovers', 'http', 't', 'co', 'WOsaBchAmJ']"
4633,4,nul,"""KevinSanchz""",null,03:03:02,"""Caracas""","['No', 'entend\xc3', 'una', 'verga', 'lease', 'todos', 'los', 'domingos', 'a', 'esta', 'hora', 'TheLeftovers']"
4634,22,"""California/Chicago","""Norm080515""",null,03:03:06,"""Central Time (US & Canada)""","['Am', 'really', 'happy', 'theleftovers', 'show', 'is', 'trending', 'worldwide', 'on', 'twitter']"
4635,13,"""VICTORious","""minobanana""",null,03:03:07,"""Brasilia""","['TheLeftovers', 'nos', 'trends', 'achava', 'que', 'sua', 'serie', 'n', 'fizesse', 'tanto', 'sucesso', 'assim', 'n', 'mockingclace']"
